Date,Year,Month,WaterYear,TWtrGooseSE_sgrassQ_level,TWtrGooseSE_sgrassQ_flags,TWtrGooseSE_sgrassUNESCO_Q_level,TWtrGooseSE_sgrass,TWtrGooseSE_sgrassMed,TWtrGooseSE_sgrassAvg,TWtrGooseSE_sgrassMin,TWtrGooseSE_sgrassMax
2017-05-21,2017,May,2016-2017,1,,2,12.401,12.594,12.7812916666667,12.401,13.558
2017-05-22,2017,May,2016-2017,1,,2,12.207,12.726375,12.68971875,12.11,13.365
2017-05-23,2017,May,2016-2017,1,,2,12.69,12.883,12.8051684027778,12.207,13.461
2017-05-24,2017,May,2016-2017,1,,2,11.236,11.528,11.7747465277778,11.139,12.642
2017-05-25,2017,May,2016-2017,1,,2,11.722,11.431,11.5241076388889,10.944,12.11
2017-05-26,2017,May,2016-2017,1,,2,11.528,11.625,11.57953125,11.334,11.819
2017-05-27,2017,May,2016-2017,1,,2,11.334,11.64925,11.6232743055556,11.236,12.013
2017-05-28,2017,May,2016-2017,1,,2,11.722,11.661375,11.6302013888889,11.139,12.11
2017-05-29,2017,May,2016-2017,1,,2,11.139,11.528,11.4848107638889,10.944,12.013
2017-05-30,2017,May,2016-2017,1,,2,11.334,11.236,11.1600711805556,10.846,11.334
2017-05-31,2017,May,2016-2017,1,,2,11.431,11.431,11.3943246527778,11.236,11.528
2017-06-01,2017,Jun,2016-2017,1,,2,11.625,11.528,11.5317048611111,11.334,11.819
2017-06-02,2017,Jun,2016-2017,1,,2,11.625,11.625,11.6553125,11.334,12.11
2017-06-03,2017,Jun,2016-2017,1,,2,12.013,11.89175,11.9240833333333,11.528,12.401
2017-06-04,2017,Jun,2016-2017,1,,2,11.625,11.952375,11.916,11.625,12.207
2017-06-05,2017,Jun,2016-2017,1,,2,11.625,11.625,11.6896666666667,11.528,12.013
2017-06-06,2017,Jun,2016-2017,1,,2,12.013,11.79475,11.8762569444444,11.625,12.207
2017-06-07,2017,Jun,2016-2017,1,,2,12.11,12.243375,12.2263663194444,12.013,12.401
2017-06-08,2017,Jun,2016-2017,1,,2,12.11,12.207,12.1962222222222,12.013,12.401
2017-06-09,2017,Jun,2016-2017,1,,2,12.207,12.304,12.2470954861111,11.916,12.594
2017-06-10,2017,Jun,2016-2017,1,,2,11.722,12.013,12.0346753472222,11.722,12.497
2017-06-11,2017,Jun,2016-2017,1,,2,12.207,12.291875,12.1817760416667,11.722,12.594
2017-06-12,2017,Jun,2016-2017,1,,2,12.787,12.811,12.695125,12.207,13.173
2017-06-13,2017,Jun,2016-2017,1,,2,13.365,13.173,13.1313020833333,12.69,13.461
2017-06-14,2017,Jun,2016-2017,1,,2,12.594,12.98,12.9334496527778,12.594,13.365
2017-06-15,2017,Jun,2016-2017,1,,2,12.207,12.606,12.5606371527778,12.11,12.883
2017-06-16,2017,Jun,2016-2017,1,,2,12.69,12.207,12.2751545138889,11.819,12.787
2017-06-17,2017,Jun,2016-2017,1,,2,13.076,12.883,12.9467326388889,12.594,13.654
2017-06-18,2017,Jun,2016-2017,1,,2,13.269,13.173,13.1902552083333,12.883,13.558
2017-06-19,2017,Jun,2016-2017,1,,2,12.98,13.1245,13.177765625,12.883,13.654
2017-06-20,2017,Jun,2016-2017,1,,2,12.98,13.076,13.2353125,12.883,13.942
2017-06-21,2017,Jun,2016-2017,1,,2,12.69,13.173,13.1891423611111,12.69,13.75
2017-06-22,2017,Jun,2016-2017,1,,2,13.269,13.269,13.1902725694444,12.69,13.558
2017-06-23,2017,Jun,2016-2017,1,,2,13.558,13.497375,13.4848802083333,13.076,13.942
2017-06-24,2017,Jun,2016-2017,1,,2,13.654,13.57,13.5700208333333,12.98,14.134
2017-06-25,2017,Jun,2016-2017,1,,2,13.461,13.5095,13.4942864583333,12.787,14.134
2017-06-26,2017,Jun,2016-2017,1,,2,13.365,13.473125,13.5236041666667,13.173,14.038
2017-06-27,2017,Jun,2016-2017,1,,2,13.173,13.317,13.356625,12.69,14.038
2017-06-28,2017,Jun,2016-2017,1,,2,13.076,13.173,13.2810295138889,12.883,13.846
2017-06-29,2017,Jun,2016-2017,1,,2,13.365,13.293,13.377859375,12.98,13.942
2017-06-30,2017,Jun,2016-2017,1,,2,13.558,13.317,13.3747899305556,12.98,13.942
2017-07-01,2017,Jul,2016-2017,1,,2,13.654,13.654,13.6341875,13.365,13.942
2017-07-02,2017,Jul,2016-2017,1,,2,13.654,13.654,13.7152986111111,13.461,14.038
2017-07-03,2017,Jul,2016-2017,1,,2,13.173,13.654,13.5951614583333,13.173,13.942
2017-07-04,2017,Jul,2016-2017,1,,2,13.461,13.461,13.5029513888889,13.173,13.846
2017-07-05,2017,Jul,2016-2017,1,,2,13.654,13.75,13.7542690972222,13.461,14.038
2017-07-06,2017,Jul,2016-2017,1,,2,14.038,14.23,14.2183055555556,13.558,14.613
2017-07-07,2017,Jul,2016-2017,1,,2,14.613,14.505,14.4940086805556,13.942,14.9
2017-07-08,2017,Jul,2016-2017,1,,2,14.613,14.709,14.7119375,14.23,14.996
2017-07-09,2017,Jul,2016-2017,1,,2,14.23,14.421,14.3838871527778,14.134,14.565
2017-07-10,2017,Jul,2016-2017,1,,2,14.325,14.241875,14.3205920138889,13.942,14.9
2017-07-11,2017,Jul,2016-2017,1,,2,14.134,14.313125,14.2871302083333,13.75,14.804
2017-07-12,2017,Jul,2016-2017,1,,2,14.23,14.23,14.2215625,14.038,14.421
2017-07-13,2017,Jul,2016-2017,1,,2,14.23,14.23,14.2349166666667,13.846,14.709
2017-07-14,2017,Jul,2016-2017,1,,2,14.038,14.23,14.3078194444444,13.942,14.9
2017-07-15,2017,Jul,2016-2017,1,,2,14.038,14.038,14.1250069444444,13.75,14.709
2017-07-16,2017,Jul,2016-2017,1,,2,14.9,14.565,14.4476076388889,13.942,14.9
2017-07-17,2017,Jul,2016-2017,1,,2,13.942,14.086,14.1259409722222,13.75,14.9
2017-07-18,2017,Jul,2016-2017,1,,2,14.134,14.134,14.1214444444444,13.846,14.517
2017-07-19,2017,Jul,2016-2017,1,,2,14.613,14.625,14.7029253472222,14.182,15.378
2017-07-20,2017,Jul,2016-2017,1,,2,14.9,14.996,15.1584392361111,14.613,15.855
2017-07-21,2017,Jul,2016-2017,1,,2,14.709,15.127,15.1598177083333,14.709,15.664
2017-07-22,2017,Jul,2016-2017,1,,2,14.9,14.9,14.8638767361111,14.613,15.282
2017-07-23,2017,Jul,2016-2017,1,,2,14.421,14.553,14.5616788194444,14.134,15.187
2017-07-24,2017,Jul,2016-2017,1,,2,14.421,14.421,14.4597916666667,14.134,14.996
2017-07-25,2017,Jul,2016-2017,1,,2,14.9,14.84,14.7853836805556,14.325,15.187
2017-07-26,2017,Jul,2016-2017,1,,2,14.996,14.996,15.0126527777778,14.517,15.569
2017-07-27,2017,Jul,2016-2017,1,,2,14.421,14.625,14.650984375,14.23,15.091
2017-07-28,2017,Jul,2016-2017,1,,2,15.473,14.852,14.7675625,14.23,15.473
2017-07-29,2017,Jul,2016-2017,1,,2,15.569,15.473,15.3762222222222,15.091,15.569
2017-07-30,2017,Jul,2016-2017,1,,2,16.046,15.76,15.7330538194444,15.378,16.141
2017-07-31,2017,Jul,2016-2017,1,,2,15.282,15.664,15.5369652777778,14.996,16.046
2017-08-01,2017,Aug,2016-2017,1,,2,15.378,15.270125,15.2197638888889,14.996,15.473
2017-08-02,2017,Aug,2016-2017,1,,2,15.282,15.378,15.4150555555556,15.187,15.664
2017-08-03,2017,Aug,2016-2017,1,,2,14.325,14.804,14.8790086805556,14.325,15.569
2017-08-04,2017,Aug,2016-2017,1,,2,14.709,14.613,14.6274375,14.23,14.996
2017-08-05,2017,Aug,2016-2017,1,,2,15.76,15.473,15.4362239583333,14.709,16.046
2017-08-06,2017,Aug,2016-2017,1,,2,14.038,15.151,15.0896770833333,14.038,15.951
2017-08-07,2017,Aug,2016-2017,1,,2,14.23,14.062,14.0782291666667,13.654,14.804
2017-08-08,2017,Aug,2016-2017,1,,2,14.517,14.373,14.3701059027778,13.846,14.804
2017-08-09,2017,Aug,2016-2017,1,,2,14.038,14.30125,14.2994913194444,13.365,14.996
2017-08-10,2017,Aug,2016-2017,1,,2,13.75,13.894,13.9397569444444,13.558,14.613
2017-08-11,2017,Aug,2016-2017,1,,2,13.942,13.846,13.881,13.654,14.134
2017-08-12,2017,Aug,2016-2017,1,,2,14.038,13.942,13.9985,13.846,14.23
2017-08-13,2017,Aug,2016-2017,1,,2,14.421,13.99,14.0551684027778,13.654,14.421
2017-08-14,2017,Aug,2016-2017,1,,2,13.846,13.99,13.9881579861111,13.558,14.421
2017-08-15,2017,Aug,2016-2017,1,,2,14.23,13.906,13.88,13.654,14.23
2017-08-16,2017,Aug,2016-2017,1,,2,14.23,14.23,14.1669722222222,13.846,14.421
2017-08-17,2017,Aug,2016-2017,1,,2,13.75,14.325,14.2468611111111,13.654,14.517
2017-08-18,2017,Aug,2016-2017,1,,2,13.75,13.846,13.9678333333333,13.75,14.325
2017-08-19,2017,Aug,2016-2017,1,,2,13.654,13.942,13.9694513888889,13.654,14.325
2017-08-20,2017,Aug,2016-2017,1,,2,13.75,13.75,13.8424027777778,13.558,14.421
2017-08-21,2017,Aug,2016-2017,1,,2,13.942,13.942,13.9243333333333,13.654,14.134
2017-08-22,2017,Aug,2016-2017,1,,2,13.75,13.93,13.8783333333333,13.654,14.134
2017-08-23,2017,Aug,2016-2017,1,,2,14.134,13.942,13.922,13.654,14.23
2017-08-24,2017,Aug,2016-2017,1,,2,14.23,14.134,14.1003611111111,13.846,14.325
2017-08-25,2017,Aug,2016-2017,1,,2,13.942,14.134,14.0997986111111,13.846,14.325
2017-08-26,2017,Aug,2016-2017,1,,2,13.846,13.846,13.8601666666667,13.75,14.038
2017-08-27,2017,Aug,2016-2017,1,,2,13.942,13.942,13.9465,13.75,14.23
2017-08-28,2017,Aug,2016-2017,1,,2,14.038,13.942,13.9311666666667,13.846,14.038
2017-08-29,2017,Aug,2016-2017,1,,2,14.804,14.421,14.3685104166667,13.846,14.804
2017-08-30,2017,Aug,2016-2017,1,,2,14.9,14.804,14.8034166666667,14.613,14.9
2017-08-31,2017,Aug,2016-2017,1,,2,15.091,15.055375,15.0743003472222,14.9,15.378
2017-09-01,2017,Sep,2016-2017,1,,2,14.9,14.996,15.0352690972222,14.9,15.187
2017-09-02,2017,Sep,2016-2017,1,,2,14.613,14.996,14.9889496527778,14.613,15.187
2017-09-03,2017,Sep,2016-2017,1,,2,14.613,14.709,14.7200277777778,14.613,14.9
2017-09-04,2017,Sep,2016-2017,1,,2,14.804,14.804,14.7852239583333,14.613,14.996
2017-09-05,2017,Sep,2016-2017,1,,2,15.473,15.163,15.1437760416667,14.804,15.473
2017-09-06,2017,Sep,2016-2017,1,,2,15.664,15.473,15.4682517361111,15.187,15.76
2017-09-07,2017,Sep,2016-2017,1,,2,15.091,15.4255,15.4019600694444,15.091,15.76
2017-09-08,2017,Sep,2016-2017,1,,2,15.664,15.33,15.3980260416667,14.9,15.951
2017-09-09,2017,Sep,2016-2017,1,,2,15.187,15.246375,15.1828142361111,14.804,15.664
2017-09-10,2017,Sep,2016-2017,1,,2,14.421,14.852,14.7409756944444,14.23,15.187
2017-09-11,2017,Sep,2016-2017,1,,2,14.134,14.134,14.1137413194444,13.942,14.421
2017-09-12,2017,Sep,2016-2017,1,,2,13.558,13.654,13.6856666666667,13.558,14.134
2017-09-13,2017,Sep,2016-2017,1,,2,13.846,13.654,13.6327083333333,13.461,13.846
2017-09-14,2017,Sep,2016-2017,1,,2,14.134,13.942,13.9028333333333,13.75,14.134
2017-09-15,2017,Sep,2016-2017,1,,2,14.23,14.182,14.1829861111111,14.038,14.421
2017-09-16,2017,Sep,2016-2017,1,,2,14.325,14.241875,14.322015625,14.134,14.517
2017-09-17,2017,Sep,2016-2017,1,,2,14.23,14.2775,14.2789982638889,14.038,14.517
2017-09-18,2017,Sep,2016-2017,1,,2,13.846,14.038,14.068,13.846,14.23
2017-09-19,2017,Sep,2016-2017,1,,2,14.134,13.774,13.8821666666667,13.654,14.23
2017-09-20,2017,Sep,2016-2017,1,,2,13.654,13.75,13.7548333333333,13.558,14.134
2017-09-21,2017,Sep,2016-2017,1,,2,13.654,13.654,13.6551944444444,13.365,13.846
2017-09-22,2017,Sep,2016-2017,1,,2,13.558,13.558,13.5893611111111,13.461,13.75
2017-09-23,2017,Sep,2016-2017,1,,2,13.365,13.437,13.4254450231481,13.365,13.558
2017-09-24,2017,Sep,2016-2017,1,,2,13.365,13.365,13.3563233024691,13.2688888888889,13.4611111111111
2017-09-25,2017,Sep,2016-2017,1,,2,13.5577777777778,13.4611111111111,13.473677662037,13.365,13.6538888888889
2017-09-26,2017,Sep,2016-2017,1,,2,13.75,13.6538888888889,13.6522087191358,13.4611111111111,13.75
2017-09-27,2017,Sep,2016-2017,1,,2,13.8461111111111,13.7620138888889,13.7938763503086,13.6538888888889,14.0377777777778
2017-09-28,2017,Sep,2016-2017,1,,2,14.0377777777778,13.8461111111111,13.9017621527778,13.75,14.0377777777778
2017-09-29,2017,Sep,2016-2017,1,,2,13.9422222222222,14.0497916666667,14.113912037037,13.9422222222222,14.325
2017-09-30,2017,Sep,2016-2017,1,,2,13.8461111111111,13.9422222222222,13.8989708719136,13.75,14.0377777777778
2017-10-01,2017,Oct,2017-2018,1,,2,13.5577777777778,13.5577777777778,13.5775298996914,13.4611111111111,13.8461111111111
2017-10-02,2017,Oct,2017-2018,1,,2,13.2688888888889,13.4611111111111,13.4718364197531,13.2688888888889,13.6538888888889
2017-10-03,2017,Oct,2017-2018,1,,2,13.2688888888889,13.2688888888889,13.2133950617284,13.0761111111111,13.365
2017-10-04,2017,Oct,2017-2018,1,,2,12.98,13.0761111111111,13.0619367283951,12.7872222222222,13.2688888888889
2017-10-05,2017,Oct,2017-2018,1,,2,12.8827777777778,12.98,12.9698871527778,12.69,13.1727777777778
2017-10-06,2017,Oct,2017-2018,1,,2,12.98,12.98,12.9815518904321,12.7872222222222,13.1727777777778
2017-10-07,2017,Oct,2017-2018,1,,2,12.5938888888889,12.8827777777778,12.8536487268519,12.5938888888889,12.98
2017-10-08,2017,Oct,2017-2018,1,,2,12.4011111111111,12.4251388888889,12.433309220679,12.3038888888889,12.5938888888889
2017-10-09,2017,Oct,2017-2018,1,,2,11.625,12.2072222222222,11.9765827546296,11.4311111111111,12.4011111111111
2017-10-10,2017,Oct,2017-2018,1,,2,11.7222222222222,11.8188888888889,11.7993721064815,11.625,11.9161111111111
2017-10-11,2017,Oct,2017-2018,1,,2,11.5277777777778,11.625,11.6017418981481,11.4311111111111,11.7222222222222
2017-10-12,2017,Oct,2017-2018,1,,2,11.4311111111111,11.5763888888889,11.606981095679,11.4311111111111,11.7222222222222
2017-10-13,2017,Oct,2017-2018,1,,2,11.3338888888889,11.4311111111111,11.4405005787037,11.3338888888889,11.5277777777778
2017-10-14,2017,Oct,2017-2018,1,,2,11.1388888888889,11.2361111111111,11.2562181712963,11.1388888888889,11.3338888888889
2017-10-15,2017,Oct,2017-2018,1,,2,11.0411111111111,11.1388888888889,11.10375,11.0411111111111,11.1388888888889
2017-10-16,2017,Oct,2017-2018,1,,2,11.2361111111111,11.1388888888889,11.124140625,10.9438888888889,11.2361111111111
2017-10-17,2017,Oct,2017-2018,1,,2,11.1388888888889,11.2361111111111,11.2593778935185,11.1388888888889,11.3338888888889
2017-10-18,2017,Oct,2017-2018,1,,2,10.6511111111111,10.8461111111111,10.8644193672839,10.6511111111111,11.1388888888889
2017-10-19,2017,Oct,2017-2018,1,,2,10.5527777777778,10.6511111111111,10.6283381558642,10.455,10.7477777777778
2017-10-20,2017,Oct,2017-2018,1,,2,10.5527777777778,10.6511111111111,10.7037847222222,10.5527777777778,10.8461111111111
2017-10-21,2017,Oct,2017-2018,1,,2,10.1611111111111,10.2588888888889,10.2282995756173,9.965,10.5527777777778
2017-10-22,2017,Oct,2017-2018,1,,2,10.0627777777778,10.0627777777778,10.077377507716,9.86611111111111,10.2588888888889
2017-10-23,2017,Oct,2017-2018,1,,2,10.1611111111111,9.92791666666666,9.95010320216049,9.76777777777778,10.1611111111111
2017-10-24,2017,Oct,2017-2018,1,,2,10.455,10.1611111111111,10.1638647762346,9.965,10.455
2017-10-25,2017,Oct,2017-2018,1,,2,9.86611111111111,9.91555555555555,9.97434799382716,9.76777777777778,10.5527777777778
2017-10-26,2017,Oct,2017-2018,1,,2,10.0627777777778,9.965,10.0019733796296,9.86611111111111,10.0627777777778
2017-10-27,2017,Oct,2017-2018,1,,2,10.1611111111111,10.0627777777778,10.1001649305556,10.0627777777778,10.1611111111111
2017-10-28,2017,Oct,2017-2018,1,,2,10.2588888888889,10.1611111111111,10.1785841049383,10.0627777777778,10.2588888888889
2017-10-29,2017,Oct,2017-2018,1,,2,9.965,9.89083333333333,9.92821469907408,9.76777777777778,10.2588888888889
2017-10-30,2017,Oct,2017-2018,1,,2,9.47222222222222,9.4225,9.5896981095679,9.275,9.965
2017-10-31,2017,Oct,2017-2018,1,,2,9.66888888888889,9.48458333333333,9.50152970679012,9.275,9.76777777777778
2017-11-01,2017,Nov,2017-2018,1,,2,9.76777777777778,9.66888888888889,9.70786072530864,9.66888888888889,9.76777777777778
2017-11-02,2017,Nov,2017-2018,1,,2,9.07722222222222,9.39763888888889,9.38535397376543,8.87888888888889,9.86611111111111
2017-11-03,2017,Nov,2017-2018,1,,2,9.37277777777778,9.07722222222222,9.12353009259259,8.68,9.66888888888889
2017-11-04,2017,Nov,2017-2018,1,,2,8.08222222222222,8.31972222222222,8.36773823302469,7.68222222222222,9.37277777777778
2017-11-05,2017,Nov,2017-2018,1,,2,7.88222222222222,8.02006944444445,8.06363040123457,7.38111111111111,8.58111111111111
2017-11-06,2017,Nov,2017-2018,1,,2,7.78222222222222,7.71972222222222,7.64685956790124,6.57277777777778,8.08222222222222
2017-11-07,2017,Nov,2017-2018,1,,2,7.88222222222222,7.78222222222222,7.83201388888889,7.48111111111111,8.18222222222222
2017-11-08,2017,Nov,2017-2018,1,,2,8.18222222222222,8.04493055555556,8.0658063271605,7.78222222222222,8.38222222222222
2017-11-09,2017,Nov,2017-2018,1,,2,8.28222222222222,8.18222222222222,8.18138117283951,7.98277777777778,8.28222222222222
2017-11-10,2017,Nov,2017-2018,1,,2,8.28222222222222,8.28222222222222,8.28986111111111,8.18222222222222,8.38222222222222
2017-11-11,2017,Nov,2017-2018,1,,2,8.08222222222222,8.28222222222222,8.231875,8.08222222222222,8.28222222222222
2017-11-12,2017,Nov,2017-2018,1,,2,8.18222222222222,8.24472222222222,8.1953587962963,7.98277777777778,8.38222222222222
2017-11-13,2017,Nov,2017-2018,1,,2,8.38222222222222,8.48111111111111,8.41529320987654,8.08222222222222,8.58111111111111
2017-11-14,2017,Nov,2017-2018,1,,2,8.28222222222222,8.08222222222222,8.03726851851852,7.68222222222222,8.38222222222222
2017-11-15,2017,Nov,2017-2018,1,,2,8.18222222222222,8.28222222222222,8.28309413580247,7.98277777777778,8.38222222222222
2017-11-16,2017,Nov,2017-2018,1,,2,8.08222222222222,8.18222222222222,8.15739583333333,8.08222222222222,8.28222222222222
2017-11-17,2017,Nov,2017-2018,1,,2,7.88222222222222,8.02006944444445,7.90896219135802,7.48111111111111,8.08222222222222
2017-11-18,2017,Nov,2017-2018,1,,2,8.08222222222222,7.88222222222222,7.8805362654321,7.78222222222222,8.08222222222222
2017-11-19,2017,Nov,2017-2018,1,,2,8.87888888888889,8.68,8.61476658950617,8.08222222222222,8.97777777777778
2017-11-20,2017,Nov,2017-2018,1,,2,8.38222222222222,8.34472222222222,8.37962770061728,8.08222222222222,8.87888888888889
2017-11-21,2017,Nov,2017-2018,1,,2,8.18222222222222,8.18222222222222,8.12496141975309,7.78222222222222,8.38222222222222
2017-11-22,2017,Nov,2017-2018,1,,2,8.68,8.45666666666667,8.45276234567901,8.18222222222222,8.77888888888889
2017-11-23,2017,Nov,2017-2018,1,,2,8.77888888888889,8.72944444444444,8.81903356481482,8.68,9.17611111111111
2017-11-24,2017,Nov,2017-2018,1,,2,8.68,8.77888888888889,8.7550250771605,8.68,8.77888888888889
2017-11-25,2017,Nov,2017-2018,1,,2,8.68,8.69236111111111,8.70064814814815,8.58111111111111,8.87888888888889
2017-11-26,2017,Nov,2017-2018,1,,2,8.48111111111111,8.77888888888889,8.75412615740741,8.48111111111111,8.87888888888889
2017-11-27,2017,Nov,2017-2018,1,,2,8.18222222222222,8.18222222222222,8.21879436728395,7.98277777777778,8.48111111111111
2017-11-28,2017,Nov,2017-2018,1,,2,8.58111111111111,8.58111111111111,8.49008680555556,8.08222222222222,8.77888888888889
2017-11-29,2017,Nov,2017-2018,1,,2,8.68,8.77888888888889,8.74528356481482,8.38222222222222,9.07722222222222
2017-11-30,2017,Nov,2017-2018,1,,2,8.77888888888889,8.58111111111111,8.54668016975309,8.28222222222222,8.77888888888889
2017-12-01,2017,Dec,2017-2018,1,,2,8.58111111111111,8.66763888888889,8.56844521604938,8.18222222222222,8.97777777777778
2017-12-02,2017,Dec,2017-2018,1,,2,8.48111111111111,8.50611111111111,8.53940972222222,8.28222222222222,8.77888888888889
2017-12-03,2017,Dec,2017-2018,1,,2,8.18222222222222,8.28222222222222,8.26098958333333,7.78222222222222,8.58111111111111
2017-12-04,2017,Dec,2017-2018,1,,2,7.78222222222222,7.78222222222222,7.76960648148148,7.17888888888889,8.18222222222222
2017-12-05,2017,Dec,2017-2018,1,,2,8.28222222222222,7.90722222222222,8.06660108024692,7.68222222222222,8.58111111111111
2017-12-06,2017,Dec,2017-2018,1,,2,8.08222222222222,8.08222222222222,8.06393518518519,7.78222222222222,8.28222222222222
2017-12-07,2017,Dec,2017-2018,1,,2,7.78222222222222,7.78222222222222,7.85015432098766,7.58222222222222,8.18222222222222
2017-12-08,2017,Dec,2017-2018,1,,2,7.38111111111111,7.58222222222222,7.53836612654321,7.17888888888889,7.88222222222222
2017-12-09,2017,Dec,2017-2018,1,,2,7.78222222222222,7.58222222222222,7.62895640432099,7.38111111111111,7.88222222222222
2017-12-10,2017,Dec,2017-2018,1,,2,7.88222222222222,7.88222222222222,7.87169367283951,7.78222222222222,7.98277777777778
2017-12-11,2017,Dec,2017-2018,1,,2,7.98277777777778,7.88222222222222,7.87379533179013,7.78222222222222,7.98277777777778
2017-12-12,2017,Dec,2017-2018,1,,2,8.08222222222222,7.98277777777778,7.99630111882716,7.88222222222222,8.08222222222222
2017-12-13,2017,Dec,2017-2018,1,,2,7.98277777777778,7.98277777777778,7.98222125771605,7.88222222222222,8.08222222222222
2017-12-14,2017,Dec,2017-2018,1,,2,7.88222222222222,7.88222222222222,7.86440682870371,7.78222222222222,7.98277777777778
2017-12-15,2017,Dec,2017-2018,1,,2,7.88222222222222,7.9325,7.95321759259259,7.88222222222222,8.08222222222222
2017-12-16,2017,Dec,2017-2018,1,,2,7.68222222222222,7.68222222222222,7.64767746913581,7.48111111111111,7.88222222222222
2017-12-17,2017,Dec,2017-2018,1,,2,7.98277777777778,7.98277777777778,7.87423514660494,7.58222222222222,8.08222222222222
2017-12-18,2017,Dec,2017-2018,1,,2,7.58222222222222,7.88222222222222,7.80724247685185,7.58222222222222,7.98277777777778
2017-12-19,2017,Dec,2017-2018,1,,2,8.28222222222222,7.84472222222222,7.86508101851852,7.58222222222222,8.28222222222222
2017-12-20,2017,Dec,2017-2018,1,,2,7.68222222222222,7.91993055555556,7.87064814814815,7.28,8.28222222222222
2017-12-21,2017,Dec,2017-2018,1,,2,7.28,7.41861111111111,7.38136959876543,6.97777777777778,7.68222222222222
2017-12-22,2017,Dec,2017-2018,1,,2,6.37,7.12888888888889,7.0402025462963,6.26777777777778,7.48111111111111
2017-12-23,2017,Dec,2017-2018,1,,2,6.06388888888889,6.16611111111111,6.27135320216049,5.96222222222222,6.97777777777778
2017-12-24,2017,Dec,2017-2018,1,,2,5.75722222222222,5.96222222222222,5.94758487654321,5.75722222222222,6.16611111111111
2017-12-25,2017,Dec,2017-2018,1,,2,5.55222222222222,5.75722222222222,5.77191840277778,5.45,6.06388888888889
2017-12-26,2017,Dec,2017-2018,1,,2,5.86,5.45,5.41342013888889,5.03722222222222,5.86
2017-12-27,2017,Dec,2017-2018,1,,2,5.86,6.115,6.13336419753086,5.655,6.775
2017-12-28,2017,Dec,2017-2018,1,,2,5.55222222222222,5.93666666666667,6.04911458333333,5.45,6.57277777777778
2017-12-29,2017,Dec,2017-2018,1,,2,5.655,5.80861111111111,5.98277295524691,5.34722222222222,6.67388888888889
